Source,Beer,Rating,Review
Worst,Cass Fresh,2.09,"Let's be real here. This beer becomes pretty good in your memory after a night in Hongdae mixing it with Soju and having to call the bars to see if they had any lost phones turned in the next morning. I remember the good times with friends from Cass, but I guess my mind purposely blocks out the taste. At the end of the day, it's a potable liquid that contains alcohol."
Worst,Cass Fresh,1.31,"L: color seems fine, but the beer head which comes up after pouring in the glass looks so rough.
S: Smell of hop&grain litely comes first, like ordinary american lager. But smell that comes later is awful.
T: Taste at the front is quite fine as an american larger. Little bit sweet and tast of corn comes first. But with the smell after swallowing, only bad taste remains in the mouth.
F: Very fresh because it is highly carbonated. But the smell & taste ruins everything
Overall : I recommend to mix it with Soju. It highly reduces awful taste at the behind."
Worst,Cass Fresh,2.62,"From a bottle at a restaurant in Seoul. Clear golden color with white head. Grassy smell. Light body. Tastes of cracker malts with some grassy hops. Typical Asian lager, goes well with food but not that interesting on its own."
Worst,Cass Fresh,2.33,"Got a bottle at Samhae Jib in Seoul.
Went well with the fatty food at the restaurant though, but when it's by itself, just a bland mass brew with little taste."
Worst,Cass Fresh,1.02,"Cerveza de cuerpo ligero y carbonatación baja. Del aroma se perciben granos y algún toque de pera. En boca es una cerveza olvidable, con poco que destacar. Mas que una cerveza parece una gaseosa."
Worst,Cass Fresh,3,Poured from 11.2 oz bottle into pint glass. A thin white head falls quickly with virtually no lacing. Color is clear straw with mild streaming carbonation. Aroma of strong grassy hops and yeasty bread. Mouthfeel is thin and light. Flavor is mild -- cracker with some hint of grassy hops. Overall it is decent but just very underwhelming.
Worst,Cass Fresh,2.93,"There really is nothing like drinking a ice cold lager on a hot day in an Asian country.

This is how I had this lager.
Nothing at all special, but it just tastes perfect in the right environment."
Worst,Cass Fresh,3.18,"Poured into a pilsner glass. Pours a light to medium golden amber with a half finger white head that dissipates to a thin film with light lacing. Aroma of lightly grainy biscuit malt, grassy hops and a hint of lemon. Flavor is attenuated biscuit malt with a little husky grain, a hint of caramel, grassy hops. Flavor tuckers out into a bland, grainy and grassy finish. Light to medium bodied with sharp carbonation. If it looks, smells and tastes like a adjunct lager duck, then that what it is. I tend to rate this style higher than the average, mostly because, although I rarely crave one of these, their strength is being mild and inoffensive to the most people, and I find them to be drinkable if unmemorable. This is not one of the better adjunct lagers, and the flavor is simultaneously a little grainy rough and quite muted. This could be partially because, despite the unfortunate ""Fresh"" in the name, this has probably been sitting around for a long time, both in shipping and distribution. I know I've been watching for an opportunity to buy a single bottle for quite a few months (my favorite beer store got quarts of this; I wisely waited for a 12 oz. single). Bland and a bit a rough, a satisfactory, but forgettable adjunct lager, as so many commercial beers are from Asia. A boring, but painless tick of this brewery."
Worst,Lazy Mutt Farmhouse Ale,3.33,"Poured from a bottle into a pint glass. Pours translucent orange with a fluffy white head. Smells of sweet grain with banana notes. Tastes of sweet grain with a little bit of banana, but not that bright. Beer is light bodied and easy drinking, good carbonation. Overall, an above average beer."
Worst,Lazy Mutt Farmhouse Ale,3,"Ultimately there isn't much to make this stand out. It doesn't go beyond slightly bland from start to finish, but it's not offensive, so I can't rate it harshly. Still, there are better true 3's. 2010/07/21

An interesting brew with a hint of spiciness. 2010/11/05"
Worst,Lazy Mutt Farmhouse Ale,3.69,"The appearance of this beer is hazy yellow. The aroma is spicy with only a little bit of floral hops. The taste is sweet and with some clove and Belgian yeast spiciness. Medium body and with fairly intense carbonation. Overall, an easy to drink Saison."
Worst,Lazy Mutt Farmhouse Ale,2.96,"It's sort of an orange yellow colour, kind of like Chinese gold. Topped with a half finger of whitish head that fades fast. Moderate, large bubbled, soda like carbonation, clear and filtered.

Smells of, lol, wet dog. Cardboard, Belgian Phenols, caramel and apples. Very kids soda like.

The taste follows the nose completely, the wet dog coming in at the end. Slightly more balanced and smooth than I was expecting from the nose though.

Has a very light body and is very much like a soda in it's carbonation.

I got this one in Kunming, China, and I'm drinking it in Chang Mai Thailand this longest day of the year, June 21, 2017. What can I say? Very light, very soda like, this brew is well named."
Worst,Lazy Mutt Farmhouse Ale,2.2,"When I think of a farmhouse ale, I imagine something with a nice yeasty character and some spice on the nose and palate. It should have a medium mouthfeel, nice head retention, and a pleasant aftertaste with some lingering spiciness. It should not have an overpowering malt presence that detracts from the other characteristics. This one does not measure up by any of these criteria. I'm thinking this is not bottle conditioned, as the flavors, aromas, and carbonation seem quite underdeveloped. It's more like a simulation of a farmhouse ale than an actual one."
Worst,Lazy Mutt Farmhouse Ale,3.4,"Poured from a 16 ounce can, it was light straw in color, some haze, with no head unless poured down the middle of the glass. Even then, it dissipated rapidly leaving nothing.

A hint of fruit in the nose invites a sip but some corn in the background.

Tasting some slight sweetness , very little farmhouse and a refreshing, almost citrus note that is palate cleansing.

Thoroughly enjoyed this beer on a warm spring afternoon."
Worst,Lazy Mutt Farmhouse Ale,1.64,"Pours hazy yellow with a white head, which has poor retention and leaves no lacing. The aroma corn, grain, and some sweetness. Not pleasant.

If anything, it tastes worse than it smells. This is supposed to be a farmhouse ale? There is corn, grain, some sweetness, and some lemon tartness. Doesn't taste like a farmhouse ale at all.

Light bodied with fizzy carbonation. Nothing to get excited about, and not worth trying again."
Worst,Lazy Mutt Farmhouse Ale,3.38,Slightly sweet with some citrus notes and a bit of a wheat taste to it i kinda expected to be a bit cloudy. Definitly not bad for the price. This is one of the better ones to come out of the minhas brewery.
Worst,Lazy Mutt Farmhouse Ale,2.77,"Pours a rustic orange with h a one finger white head that the sissapates quickly. Has a very sweet, Rainey smell. A very sweet malt taste. There is not much money re a Han sweetness happening here. Is an easy drinker. Less than average but not awful. I could drink a few if I had to."
Worst,Lazy Mutt Farmhouse Ale,4,"Bunch of haters! I visited their brewery and sampled a wide variety of their many craft beers. I left with a case of ""Lazy Mutt"" which is very drinkable. It does finish ""a little ""chamganey"" but I like that."
Worst,Lazy Mutt Farmhouse Ale,2.98,"Bottled and possibly bottle conditioned
Pours a slightly hazy cloudy golden body with big foaming white head that retreats but pretty much sticks around"
Worst,Lazy Mutt Farmhouse Ale,2.04,"Second to last one from the tour variety pack...
Poured into shaker pint; golden straw color with a half-finger clear white head that fades in seconds to a fizzy film of bubbles fed by small, lively carbonation.
Smell is almost the same as all their other ones; smells like light corn and sugar, but it does have a vinous, champagne-like scent.
Taste is all corn and sugar, nothing else. Same sickly-sweet Minhas finish, the vinous quality of the smell isn't present at all in the taste. This is NOT a saison.
Mouthfeel is thin; the carbonation approaches saison but doesn't reach the proper level.
Overall, it's sugary corn-water, that's all this is. If you like generic cheap beer, you could probably stomach this, but if you're looking for a saison, stay away from this one."
Worst,Sol,1.47,Looks clear and light golden. Almost no smell at all. Slight slight skunky cornbread smell in there. Very light taste of carbonated water and hints of beer. This is not for me.
Worst,Sol,3,The look is light golden hay. Smells sweet and mildly hoppy Taste is solid only beaten IMO by Dos Equis for Mexican beer. Overall a solid Mexican beer. However based on price would not be a go to.
Worst,Sol,2.84,"Poured from a 32oz caguama bottle best by January 2023

On the pour, fizzy looking bubbles come together to make a one finger head that quickly dissipates to a surprisingly fine covering over the top of the beer. The body is a light gold with lots of carbonation and some very light lacing.

Smell is very light and almost not there, bit what I can pick up is just corny malts and some skunked hops from the clear bottle. At least it's clean apart from being light struck.

Taste is a bit of a let down. Once again very light. Right on the very first sip there is a hit of bitterness that implies hops but that quickly fades as you drink and get used to it. There is a certain minerality and tartness as well that lingers until the malts fully take over about halfway into the sip. The hops don't taste fresh at all and are only providing bitterness and grass flavors. One again very clean with almost no yeast notes.

Feel is actually decent being very drinkable and has some actual body to it although it is still very light once you get past the carbonation and head stage of the sip. The finish isn't as short as I would've expected for a beer this light amd it leaves you feeling malty and a bit boozy for a decent while after your sip.

Overall it's alright. You can do better from Mexico, but it's about on par with all the other clear bottles that come from down there. Victoria and Tecate are both better and Tecate is the same style too."
Worst,Sol,3,"Drunk during my trip to Silao (Guanajuato, México). Usual bottle of the brand.

L: clear pale yellow an some gold. On top, a thin head of white foam about 2 cm. tall; good collar and lacing

S: peaches, bread, some corn

T: more grain than bread malt. It has a lingering peach aftertaste that is good; no major hop in the brew.

F: light with a small amount of big-bubbled carbonation. After a while, it comes off as heavier than a lightweight.

O: a light brew. I like it. Usual Mexican beer."
Worst,Sol,3.95,"12 oz. bottle poured into tight nonic
(best by date printed on neck: March 20, 2022)

L: clear pale yellow with lightest hint of gold; topped by thin head of white foam about 1/3-inch tall; keeps nice collar and almost a full skin; light sticking and lacing

S: peaches, bready peach malt, dusty stale corn

T: more grain than bread malt but the same notes from the nose are here in the flavor; it has a lingering peach kolache aftertaste that's nice; no major hop presence but there is a light earthy/black pepper note that flashes

F: light and fluffy with a small amount of big-bubbled carbonation ... it's almost flat by macro-brew standards but it's not flat, plenty of prickle in the development toward the finish; over time it comes off as heavier than a lightweight, maybe a light-middleweight

O: nice adjunct lager with more malt presence than most American versions; super easy to drink and in big mouthfuls; if the ABV were 3.5 instead of 4.5%, it might be perfect"
Worst,Sol,3.58,"I bought a can at the beer store in Ontario 473ml at 4.5%. clear golden color with good carbonation.
Poured a 1finger head glass that disappeared but leaving as lace as you drink it .
My can is not from Mexico it was brewed by Molson Coors In Canada.
So maybe there will be a difference from the original beer.
The beer taste very light not much bitterness and just a plain malty hint of lemon taste .
Very easy to drink thought it was gonna be crappy beer but it's actually ok and an average beer to drink .
Maybe Molson Coors did the better job brewing this beer then the original from Mexico.
Canada has better water I think .
Cheers"
Worst,Sol,1.97,"Sol Cerveza is one of those Corona knockoffs that seem to be popping up left and right in an attempt to gain a foothold in the light easy drinking, adjunct lager category. You know going in this isn't a beer that's for connoisseurs, and is only there to fulfill a market of people who either don't drink beer or people just wanting to knock back a seemingless endless supply of liquid in the hope it gets them drunk and not bloated. This 650ml long neck of Mexican beer, is apparently imported from the Netherlands into Australia, for Pinnacle Drinks which is basically Woolworths alcohol importer. Isn't globalisation great?!

Look: Poured into a pint glass. Extremely carbonated. Hundreds if not thousands of bubbles surround the interior of the glass, and plenty racing their way to the surface in search of freedom or a better life than my stomach. Bubbly white head that disappears before you know it. Head look promising, but non existent after 30 seconds, giving an appearance of golden soda water. Straw gold, completely filtered can see right through the glass. Standard adjunct lager look to it, nothing to write home about. The head dissipating in seconds, is disappointing.

Smell: Classic Mexican/Central American adjunct beer smell. Corn, light citrus notes, stale white bread, but not a great deal going on.

Taste: Taste follows the nose. Very thin body. Very sweet, very smooth almost no bitterness to speak of. Maybe some light hop extract, but nothing to exactly write home about. Pretty bland, there's a weird chemical roundness to the overall flavour.

Feel: Highly carbonated, thin body , slight dry finish. Highly drinkable if you're just wanting to knock these back without tasting anything.

Overall: I'm not knocking it because I don't think it's good. i'm knocking it, because unless I'm lying on a tropical beach somewhere for it to quench a thirst, it's not doing anything for me. Outside of a hot environment where you're relaxing and just drinking for a buzz, it's not worth the effort and the carbs. It's a summer beach beer that'll help get the taste of salt water or chlorine (if you're in a pool) out of your mouth. Nothing more, nothing less."
Worst,Sol,2.91,"11.2 oz. bottle poured into pint glass
Look: 1 finger head dissolves into thin layer, light straw color, some lacing
Smell: Mild aroma, cereal grains
Taste: Mild taste, some sweetness with a little cereal in background. A bit watered down on the finish.
Feel: Excellent carbonation, medium body.
Overall: General impression, if I want something simple and not too heavy fund something else.
Pair with spicy food, grilled steak or burgers or fried food."
Worst,Sol,1.75,"2002: There are so much better beers under the sun................................ For some reason this beer is still available in Norway, competing with Corona, but selling less. Thin mouthfeel and flavour of maize / corn. A lime wedge does not help much. Still drinkable when ice cold."
Worst,Sol,1.49,"Cerveza pálida de carbonatación media y cuerpo ligero. Aromas débiles herbáceos y algo de cereal. En boca es plana, mejor que la Corona (no es difícil) e inferior a la Modelo."
Worst,Sol,2.01,"So we only had this with a lime so that may alter the rating. Its clearly the step child to Corona. Not nearly as good, but with a lime it will pass. It’s pretty inconsequential. Not something I would seek out, not by a long shot, but once a summer it can be consumed with little issue."
Worst,Lone Star Light,2.75,"A very nice lady gave this beer to me as part of a July 4 celebration, so I am in a good mood as I write this. The beer is what it is. You have to give it light and refreshing, and it tastes pretty good for a light lager. I have had worse. Happy 4th!"
Worst,Lone Star Light,2.91,"Poured from a bottle into a pint glass
Appearance – The beer pours a clear straw color with a one finger head of fizzy white foam. The head fades superfast leaving just a trace of lace on the sides of the glass.
Smell – The aroma of the brew is super light with just a little bit of caramel and malt. Along with these smells comes a touch of paper and herb.
Taste – The taste begins with a light cracker taste matched by a little bit of caramel sweetness. As the taste advances some paper and a touch of herb come to the tongue all while the sweetness increases just a bit to leave one with a still dry, but light and crisp taste to linger on the tongue.
Mouthfeel – The body is light and crisp with a carbonation level that is average. The carbonation should be higher for the style to make it more refreshing.
Overall - It is what it is. I would choose an alternative light lager over this if looking for an easy session."
Worst,Lone Star Light,1.77,"Lone Star Light is just as musty and grainy as the OG Lone Star, with little of the character that makes it so distinctive. It’s just not something I’d drink again if I had a choice. And I do!"
Worst,Lone Star Light,2.2,"Out of can in austin Texas. Not as bad as I thought it'd be. Tastes like it's hydrating? Definitely cheap grains, maybe corn? Kinda thicker texture, a tiny bit metallic."
Worst,Lone Star Light,3.86,"12 oz. bottle poured into tulip
(Feb. 12, 2018 best-by printed on bottle neck)

L: clear yellow, SRM 2-3 tops and so clear it looks like air in the glass, yellow-tinged air; pushes up quickly-dissipating head of white foam that eats at itself like a gose head; bubbles everywhere, and they push up a constant fluffy collar and most of a skin; fun to watch; not stick or lace

S: stale grain, sour grain, yeast everywhere ... loads and loads of dusty yeast; as it warms, hints of cracker malt show up, subtle and lightly sweet

T: grain, stale grain, big corn note midswallow through the finish and it's not creamed corn but real live corn; lots of yeast; over time it gets some of that American adjunct lager housepaint note many of them have ... hard to describe ... might the yeast mixing with other notes

F: that lightweight/heavy carbonation combination us soda drinkers grew to love; it's over carbed of course, but I still like it a lot ... helps cleanse the palate

O: the grain flavor is much, much more prominent than I expected, and while the nose isn't worthy of worldwide acclaim, every now and again you can pick up a pinch of barley malt sweetness; for the genre and at 3.85% ABV, it's fantastic. I don't expect much from an American light lager, and this one easily surpasses those expectations."
Worst,Lone Star Light,1.6,These are cheap and easy to drink. Mostly because it's water and can hydrate you better than Gatorade on a hot summer day. I believe you can only purchase the light version of this beer in Texas.
Worst,Lone Star Light,1.5,"Pretty much the same as the regular version, only taste is lighter and seemed watered down; cereal grains but not much else. Light bodied. Not much too it."
Worst,Carling Beer,2.02,Cerveza popular en Inglaterra. Tiene una gran cabeza blanca. Es de cuerpo ligero y con alta carbonatación. Aroma y sabor cítrico. Para tomar con pocas pretensiones.
Worst,Carling Beer,2.93,"had this in a few different pubs in England

it's nothing special and it isn't even really good but imo it's still better than bud light

im an IPA man myself but I wanted to try something different. was still better than a few of the AAL/EPL i had in europe"
Worst,Carling Beer,2.79,"From a can, pours a bright gold colour with a good thick white head that disapates but laces well. Aroma grass, grain, bread, corn. Taste malt, corn, malt, sweet crisp and clean."
Worst,Carling Beer,3.25,"From Hipecor. 50cl can. In Ikea's pint glass. Reading CSHTP6 Ch7. Much more balanced than other adjunt lagers, with the corn little noticeable. Very drinkable and smooth. Good body for its low ABV."
Worst,Carling Beer,2.25,"Pours a straw color with a slight head and lacing
Aroma has slight malt hints
The taste follows the nose with a slight nalt flavor
A medium bodied decently carbonated beer
A decent beer"
Worst,Carling Beer,2.55,"Added again after vanishing from Beer advocate...

Bright golden color with a thick head that would not go away (even 30 minutes later) and leaving laces, to make any true Pilsner envy.
Very light aroma of bready malt and very distant floral hops.
Sweet flavor of pale malt and corn with floral and herbal hops. A little cardboard on the finish.
Light body with good carbonation.
An adjunct lager a bit over average."
Worst,Carling Beer,2.78,"473 ml can served cold into a pint glass.

Appearance - Clear, pale golden yellow color. 2 fingers of white head with some retention. Sparse lacing. Lots of bubbles rise to the top of the beer. Looks decent.

Smell - Some adjuncts and light grassy and grainy aromas. Nothing offp putting and nothing powerful here either.

Taste - Fairly bland with some corn which makes the beer a bit on the sugary sweet side. Retains a clean and refreshing taste too.

Mouthfeel - Clean crisp and refreshing. Medium- high carbonation.

Overall . Not a lot to say other than a better than expected AAL and definitely preferred to many of them."
Worst,Molson Dry,2,Not much taste. Not much of anything! If I was handed this blindfolded I wouldn’t think it was beer. Does not taste bad but does not taste like beer.
Worst,Molson Dry,3.24,"I bought a can at the lcbo in Ontario 473ml at 5.5%.
poured a 2finger head into glass .
taste was refreshing and smooth with a crisp finish.
overall an average lager beer.
cheers"
Worst,Molson Dry,3.07,"750ml can purchased from Ontario grocer. Poured into a large glass mug (the entire 750ml fit in the mug). Lively and foamy head that lingered for a few minutes and dissipated to a 1/8"" film throughout the drink. A surprising amount of lacing. Carbonation was heavy off the start but tapered off and was rather subdued by mid-drink. Smells of corn with a very slight skunk - that familiar Molson aroma that is ever present in every college dive bar I've frequented in Ontario. The taste was surprising: very little of the ""adjunct skunk"" that I know and expect from Molson product. Instead, I was pleasantly surprised with a nuanced flavor with light grain notes, temperate hop bitterness on the back of the tongue and a dry finish - no off-putting aftertaste, either. I purchased this can with the intention of slamming it in a review; I was expecting a boozy version of Canadian. That didn't happen. I honestly enjoyed it. It's simple, refreshing and was attractive from pour to finish. I wouldn't turn this down in the future. At 5.5% and 750ml, this could certainly do some damage if several were downed on a hot summer day."
Worst,Molson Dry,3.21,"It pours a nice light yellow color with a nice head.
I started drinking this when we would travel to Expos games in Montreal. We would bring back a 12 pack each time we came home. It was a good tasting beer not the Best Molson but good tasting. the beer has a hoppy and dry finish which shouldn't be a surprise since its in the name."
Worst,Molson Dry,2.27,"Pours a clear yellow with decent head. That is the highlight of this one. The scent is faintly grassy, with a hint of lemon. The combination does not hit my nose well. Taste follows the smell, with some obvious bitterness evident. Thin mouthfeel and a slightly unpleasant bitter aftertaste"
Worst,Molson Dry,2.76,"473 ml can served cold into a pint glass. LCBO purchase for $2.50 CDN or so. Continuing my recent mini-run on Molson products.

Appearance - Fairly bright golden color, nearly two fingers of white head poured as well that fizzle out in a minute or two. No lacing, great clarity.

Smell - No smell other than some creamed corn and the slightest hint of apple skin.

Taste - Virtally nothing, watery, maybe some faint trace sweetness.

Mouthfeel - It is indeed dry, carbonation is a bit too much but is okay with the lack of flavor.

Overall - For a beer that tastes like nothing, yet has 5.5% ABV and is dry as indicated on the label, Molson hit the target the set here, unfortunately it's not a brew worth repeating. Still could've been so much worse."
Worst,Molson Dry,3.21,"473ml can that was purchased across the boarder in Dunham.

Crystal clear pale yellow golden hued brew, slight sweet smell of corn and a mild cracker graininess. Clean for the most part, bone dry with a kiss of alcohol. Very clean grain flavor, modest hop bitterness ... not a whole lot of flavor but a bit drinkable or perhaps just refreshing."
Worst,Molson Dry,2.46,"L- straw yellow, fairly clear, low-medium lace, foam dies down quick.

S- smells like any cheap lager. Still better than most american beers.

T- tastes clean, bready, corn. I really don't get much Hopps but they must be in there. Best served ice cold from a cooler of ice to down quickly for a warm buzz.

F- goes down clean tasting like great Western light lager in the yellow tint can, without that watered down taste of American lagers though.

Overall a 710ml can for $4.50 CAD hits the spot if you want to have just over one with the boys. it's best drank ice cold like most cheep brews."
Worst,Molson Dry,2.33,"Appearance - Poured from a 16 oz can into a basic 16 oz bar glass, pours a very clear straw yellow. 3 fingers of foamy head formed although I think that may have just been because I straight poured. The head dissipates fast leaving behind a thin film.

Aroma - Corn, cereal grains, Very faint hops and the classic metallic smell that haunts Lots of molson beers!

Taste - Sweet corn up front and that classic spring water lager taste, followed by some bready grains and very faint floral hops. The hops stick around though you get that classic molson metallic taste... It then finishes quite dry, guess the name makes sense.

Feel - Light watery body, light tingly carbonation, dry slightly bitter finish.

Overall - Just your average AAL, Nothing special, It states on the back of the can that it has no offputting flavors and I guess I cant argue that... I think the reason for that is because theres just not much flavor. This is pass in my books."
Worst,Molson Dry,2.25,"A-Pours a straw color with a slight head and lacing
A-Aroma has lemongrass hints
T-The taste follows the nose with a lemongrass flavor
M-A light bodied well carbonated beer
O-A decent lager"
Worst,Molson Dry,2.95,"Can from the gas station earlier today, enjoyed out of a coffee cup in my hotel room. Deep yellow bubbly white head. Kind of sweet a bit of corn not horrible. Wet"
Worst,Genny Light,3.88,Genesee Light is a good beer. One of the best light beers I've ever had. It's made in NY which is a major plus. The flavor is nice and has a hint of citrus. Carbonation is appropriately measured and it's not expensive. Definitely worth a try.
Worst,Genny Light,4.12,"I’m giving this beer a 5 in appearance. There literally was a carbonation “tornado” that formed after I poured into a glass. Never in thousands of beers have I seen this. Smell is awful, taste is very smooth and easy to slug down. Enjoyable for what it is."
Worst,Genny Light,2.88,"24oz can stamped H158 1103:38 poured into a large mug at fridge temp, no ABV listed on can. The beer pours bright light golden straw yellow with off white head. The head recedes to a thin ring skim coating. The aroma is a little yeasty and vegetable. The taste is very nuetral up front with no real malt washing into a barely tart, mildly bitter and buttery finish. The mouthfeel is thin bodied with above average carbonation and an undry finish. Overall, average. Too much unfinished business for this yeast. The microwave popcorn butter is the strongest flavor here."
Worst,Genny Light,3.67,"We utilized this at a middle of nowhere, upstate New York casino. Found it at a “redemption center” in a one stoplight town. The 12er was located on the bottom of the cooler fridge in a section that hadn't been opened since the 90’s. Went down easy and did the job."
Worst,Genny Light,2.84,"Poured from the can into a standard pint glass.

A: clear light yellow, medium sized, white bubbly head that dies down into a compact disk, leaving very little lacing.

S: Neutral smell, light corn, light cereal.

T: It's pretty much average light AAL fare, corn and little bittering. Infintely crushable like an LAAL should be. Not a ton in the way between this and water.

M: Slick, light-medium bodied, standard LAAL mouthfeel that's very refreshing on a very hot day.

O: Typical LAAL. I'd recommend the light version over regular for sure, especially if you're just looking to drink outside at a BBQ. At $14/24pk. or less most places, it's kinda hard to go wrong with this one if you're going to be outside packing'em away."
Worst,Genny Light,4.84,This is easy drinking light beer nice refreshing taste good feel nice aroma overall a quality light beer which Bud light isn't also a great value vs Bud light 99cents compared to 229 better taste and lower price Genny light kos bud light
Worst,Genny Light,2.5,"New to the beer aisles here in Utah, got a couple tall boys due to their great price
Look is light gold with a tiny tiny amount of foam
Smell is light with a little vinegar, a little straw, and a little bread
Taste is... Spoiled, I'm assuming I got a bad batch, way too vinegary, I'll give this a neutral 2.5 all around until I can find fresh ones. No freshness date smdh"
Worst,Genny Light,2.41,"I drank this brew in college in upstate NY years ago and had no idea they even made a light beer. Pours mellow yellow with full clarity and no head. Nose is light bread malts. This is incredibly thin and has relatively low carbonation, vague corny malt flavor and almost no complexity at all. What you see is what you get. At 3.8% you could concievably put away quite a few if that was your hankering. This 24 oz tall boy can will barely give you a buzz."
Worst,Genny Light,3,"Not as flavorful as regular Genny, but good for rapid consumption on a hot day. I would buy this before any of the other light beers just because it is brewed by a lesser-known, but solid, brewery."
Worst,Genny Light,2.03,"From the back of Jim's fridge.
Drank straight out of the can but the small bit I poured into a glass was the palest of yellows with a bubbly white head. Wow that is earthy metallic grainy and watery. I shall never drink this beer again."
Worst,Genny Light,2.84,"Clearly labelled ""Genesee Light"" on my box and can label (not ""Genny Light"") - though I'm assuming it's the same beer. It also appears as Genesee Light on Genesee's website.

Introduced 1978. No ABV appears anywhere on the packaging. ""12 fl oz average calories: 100. Carbohydrates: 4.0g. Protein: 1.0g. Fat: 0.0g.""

Can is blue and white, with a simple label design. Standard pull-tab 12 fl oz format. No date codes anywhere unless the nebulous code on the bottom means something (I can't be bothered to google). Cost was $0.66 per 12 fl oz can at a beer distributor in NYC.

HEAD: Fills 80% of the glass, suggesting potential overcarbonation. White in colour. Boasts impressive frothiness and creaminess for a light lager; I'm impressed. Head retention is superb - ~10+ minutes, but that's to be expected in a 4.00% ABV brew. Leaves no lacing as it recedes. Terrific.

BODY: Not so terrific. It's a weak looking pale copper, suggesting a watery brew. Clear and clean, though, with obvious filtration and no off-putting sediment or lees.

Looks typical of the style, with a lackluster body and an impressive head. I suppose it's above average for the style overall.

AROMA: Corn adjunct, pilsner malts. I hoped for more graininess, but hey, at least it isn't metallic or anything. The corn adjunct doesn't seem cloyingly sweet, but this aroma definitely suggests a brew which is too sweet for its light body. I'm apprehensive going in...

Aromatic intensity is mild.

TASTE & TEXTURE: Okay. It's got a near perfect body for how light and neutral in taste it is; that's a welcome change from the syrupy or watery budget lagers out there. Has a nice softness. Smooth, wet, and almost a bit refreshing, finishing pleasantly creamy to pleasant effect. Only a little overcarbonated.

Flavour is neutral, hitting on faint shallow notes of creaminess, weak corn adjunct, and generic pilsner malt. Very basic, not even throwing out any grassy hop flavours. But it isn't too sweet by my estimation - just insipid and reticent. I'll take that over a budget light lager riddled with metallic off-flavour any day of the weak, but I'd be kidding myself to say it's a well-executed brew. Very innocuous and inoffensive, which is more than can be said about many adjunct lagers (light or otherwise). It's balanced inasmuch as a beer this simple can be; there's not much to balance or harmonize.

OVERALL: It's basically exactly what one expects when picking up a budget light lager - inoffensive, neutral, not unrefreshing fare that would pair well with food if only because it's so insipid and drinkable. This is the kind of beer pong brew one could crush a sixer of with ease - and hey, it's only 100 kcal per can, so have at it. At $0.66 per can (the equivalent of $2.20 per 40oz), it's tolerable, but I'd definitely be more inclined to buy Trader Joe's Simpler Times or discounted Ballantine XXX when in the mood for a cheap neutral brew. In any case, along with Genesee Beer and Genesee Cream Ale, it's surprisingly good for its price and I'd happily recommend it to others interested in some nonjudgmental casual drinking.

This beer satisfies what seems to be the brewers' aims: it's a low calorie pleasant easy drinking lager. I'll enjoy polishing off the cans I picked up and I find this preferable to many adjunct lagers out there (American and European alike). It would make a terrific Summer barbecue brew or a smashable session lager to pair with atomic buffalo wings, but it's not going to impress discerning drinkers - even if does accomplish its meagre goals.

Low C+ / ABOVE AVERAGE

NOTE: As it comes to temperature, some unfortunate off-flavours do poke out their heads - DMS (cooked vegetable off-flavour) chief amongst them. I'm forced to drop this down to a ""C / AVERAGE"" as a result, but be sure to serve as cold as possible and you'll be grand.

C (2.84) / AVERAGE"
Worst,Genny Light,2.26,"Doesn't really taste like much of anything other than a little sweetness. Decent enough and extremely easy to drink, definitely not nasty in any way."
Worst,Genny Light,1.76,"Light beer never tasted so real. No, really it's one of the only light American beers that could pass for the real thing. Still not great though. Tastes of corn, slightly metallic, watery."
Worst,Genny Light,2.78,"Very light yellow color, perhaps the lightest (in the color sense) that I've ever seen.

Aroma is slight which is to say very little.

Taste is present though, like Coors light without the bite. I notice the prickly carbonation more than a beery flavor.

Texture is just what the scent and taste implied.

Frankly coffee has a greater effect on me than this beer. As close as I've come to drinking beer that almost isn't beer."
Worst,Hurricane High Gravity,3.12,"This is the best cheap beer hands down for a few reasons.
Number one is the taste. When I was a heavy drinker I would buy Pitbulls, Earthquakes and Natty Daddys. If it was a particularly rough week I'd have to drink Camo. All those drinks have a terrible sour taste to them that makes you cringe after a swig. The only reason you want to get drunk is to hide the same your feeling. Hurricane actually tastes fine as long as it's really cold. It doesn't have that sour and sickly aftertaste at all (as long as it's cold.)
Number 2 is the strength. 8% is lower than a heavy IPA, but it's way better than a light beer. It gets you drunk. After a rough week 2 (or 3 if you don't have to wake up early the next day) of these will relax you quite a bit. The drunk is good too unlike some of the super cheap paint thinner cans you can buy.
That's really all you need to know. The 'look' and 'feel' of this beer aren't important. It's the price, the ABV and the drunkeness. Enjoy!"
